0.64,5.30782,8.50856,-1,-1,-1,0,
0.548,4.28928,4.1045,16.999,0.284135,3.17542,0,
-1,-1,-1,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.701,4.62762,9.00908,19.892,0.822921,9.73837,1,
-1,-1,-1,-1,-1,-1,0,
0.603,4.75492,8.89118,13.248,0.349773,5.22159,1,
0.595,5.82425,7.22386,-1,-1,-1,0,
0.657,4.26496,8.13389,15.092,0.542694,2.95531,0,
0.628,4.64365,3.17093,15.648,0.672058,5.66323,0,
0.606,5.50471,6.91539,-1,-1,-1,0,
0.604,4.91137,5.53044,-1,-1,-1,0,
1.361,5.00949,8.35685,13.048,0.471162,3.86311,1,
0.846,4.96598,8.78449,12.912,0.608484,4.44742,1,
1.659,5.5181,10.583,-1,-1,-1,0,
0.595,4.04671,5.67699,16.758,0.210858,2.71551,0,
0.592,4.58194,8.9124,14.931,0.632652,6.30519,0,
0.529,5.32681,7.5553,22.415,1.3804,14.3405,1,
