0.576,5.63419,9.04976,-1,-1,-1,0,
1.037,5.24326,9.12782,-1,-1,-1,0,
0.554,4.43306,9.12194,-1,-1,-1,0,
0.735,5.15625,5.69043,-1,-1,-1,0,
0.569,4.19651,6.49706,-1,-1,-1,0,
0.981,3.889,9.91758,-1,-1,-1,0,
0.887,5.0728,8.27248,-1,-1,-1,0,
0.556,4.28602,8.99552,-1,-1,-1,0,
0.589,4.03272,6.91539,-1,-1,-1,0,
0.594,4.5717,8.73218,-1,-1,-1,0,
0.619,4.77498,5.11669,-1,-1,-1,0,
0.638,4.91673,8.05773,-1,-1,-1,0,
0.672,3.70211,7.31594,-1,-1,-1,0,
0.59,5.06253,5.05607,-1,-1,-1,0,
0.475,4.35101,8.69239,-1,-1,-1,0,
0.706,4.86896,9.1378,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
1.107,4.72624,8.28008,-1,-1,-1,0,
0.688,4.78869,8.29279,-1,-1,-1,0,
0.607,4.15881,8.73207,-1,-1,-1,0,
0.813,4.69114,9.09112,12.507,0.627395,4.14839,1,
0.733,5.40878,7.74811,-1,-1,-1,0,
0.596,4.83527,7.83205,-1,-1,-1,0,
0.635,4.84391,8.74999,-1,-1,-1,0,
0.63,3.99621,7.74429,-1,-1,-1,0,
0.582,4.76663,9.37468,-1,-1,-1,0,
0.746,5.39428,8.5213,-1,-1,-1,0,
0.562,4.3329,6.77984,-1,-1,-1,0,
0.578,4.30373,5.95132,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.598,3.85877,7.85331,-1,-1,-1,0,
0.753,5.34864,7.38519,-1,-1,-1,0,
0.618,3.93731,9.3447,12.968,0.476151,7.7521,1,
1.302,4.19076,8.33164,12.889,0.634238,3.78994,1,
0.693,5.72088,7.65628,-1,-1,-1,0,
0.684,5.04319,8.10401,-1,-1,-1,0,
0.616,4.27294,8.1226,-1,-1,-1,0,
1.184,4.4178,8.28483,12.701,0.589815,3.32658,1,
0.596,4.32946,5.90096,-1,-1,-1,0,
0.684,4.85949,9.13213,-1,-1,-1,0,
0.674,4.62721,6.5341,-1,-1,-1,0,
0.746,3.97482,7.31668,-1,-1,-1,0,
0.549,5.15923,9.30748,-1,-1,-1,0,
0.648,5.64289,8.77069,-1,-1,-1,0,
0.644,4.02089,8.61324,-1,-1,-1,0,
0.591,5.534,7.72916,-1,-1,-1,0,
1.131,5.26716,10.6261,-1,-1,-1,0,
0.66,5.1867,7.39733,-1,-1,-1,0,
0.58,4.36996,5.26337,-1,-1,-1,0,
1.569,4.30435,8.39631,-1,-1,-1,0,
0.581,3.7107,7.82485,-1,-1,-1,0,
1.449,4.47684,8.22873,12.895,0.144933,4.62458,1,
-1,-1,-1,-1,-1,-1,0,
0.718,4.35328,7.35255,-1,-1,-1,0,
0.688,4.79462,8.80795,-1,-1,-1,0,
1.286,6.11026,11.3988,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.67,5.58965,6.91539,-1,-1,-1,0,
0.613,4.58164,4.23095,-1,-1,-1,0,
1.66,5.71125,10.3889,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.58,4.46219,9.29314,12.653,0.655737,7.66529,1,
0.614,4.68335,8.83103,12.815,0.696065,6.08939,1,
-1,-1,-1,-1,-1,-1,0,
0.651,3.6159,7.36808,-1,-1,-1,0,
0.602,4.28532,5.79614,-1,-1,-1,0,
0.44,5.14868,3.50216,-1,-1,-1,0,
0.665,4.40187,5.61224,-1,-1,-1,0,
1.184,4.74133,8.90454,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.485,5.40536,9.23247,-1,-1,-1,0,
0.707,5.32175,7.02444,-1,-1,-1,0,
0.624,4.11554,9.10009,-1,-1,-1,0,
0.674,3.99164,7.2037,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.585,4.85787,3.61353,-1,-1,-1,0,
0.621,4.73268,9.14295,-1,-1,-1,0,
0.52,5.20803,8.15391,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
1.106,4.33737,8.58181,-1,-1,-1,0,
0.593,4.49135,5.33328,-1,-1,-1,0,
0.695,5.13348,9.16707,13.049,0.612798,6.96737,1,
0.691,3.85459,6.72611,-1,-1,-1,0,
1.165,5.35597,8.27878,12.643,0.243727,4.36103,1,
0.581,3.99547,4.96252,-1,-1,-1,0,
0.572,4.27381,4.05365,-1,-1,-1,0,
0.582,3.77939,7.72229,-1,-1,-1,0,
0.638,4.35192,7.60596,-1,-1,-1,0,
0.583,4.36894,3.51279,-1,-1,-1,0,
0.501,5.73039,8.83243,-1,-1,-1,0,
1.209,5.42646,8.43334,-1,-1,-1,0,
0.668,5.19193,7.30325,-1,-1,-1,0,
0.561,4.97588,4.36959,-1,-1,-1,0,
0.728,5.36486,8.93381,-1,-1,-1,0,
0.611,4.16679,9.05642,-1,-1,-1,0,
0.589,5.62358,8.32071,-1,-1,-1,0,
-1,-1,-1,-1,-1,-1,0,
0.958,4.16037,9.89467,-1,-1,-1,0,
0.608,4.46303,9.34121,-1,-1,-1,0,
