4.719,6.8474,5.93194,14.485,3.15736,11.3801,
1.816,8.10991,5.43769,-1,1.80097,2.46784,
4.322,7.05026,5.91386,28.861,3.1072,10.6566,
2.648,6.19444,5.48014,9.263,1.82688,4.74471,
3.345,9.45667,8.69213,8.352,1.6552,3.26261,
5.737,4.72426,9.75643,8.226,1.80755,4.11773,
1.051,6.59122,6.97394,5.066,0.926605,3.05704,
2.821,5.38066,5.77906,5.13,1.65071,3.07475,
3.935,7.14195,5.32796,5.689,1.72256,3.16264,
2.374,7.80375,5.49233,-1,2.55271,5.06141,
2.442,7.55052,6.10841,7.377,1.65996,4.68935,
3.391,8.19254,6.04053,7.712,1.85277,4.95575,
1.684,6.71968,5.72596,-1,2.54626,5.0639,
6.294,8.18892,5.44228,7.413,3.1118,7.64277,
4.884,6.74632,6.10212,7.231,2.35416,6.75478,
1.758,7.24038,5.43779,7.274,1.72386,4.91502,
3.156,6.58268,4.96905,8.911,1.67147,4.60921,
6.341,6.49295,5.32696,-1,1.91257,3.61103,
2.024,8.43366,5.65675,7.427,1.69236,4.80439,
3.098,6.38761,5.21168,12.41,2.00005,3.79911,
5.805,7.62414,5.00087,12.25,2.28263,4.36515,
3.182,7.78888,5.5155,7.536,2.42962,5.24487,
1.814,5.41031,5.52282,7.652,1.65686,4.57181,
1.865,6.66218,5.44863,6.803,1.60629,3.81201,
1.811,5.34433,5.20706,10.903,1.89632,3.17877,
2.889,6.0081,4.79347,9.756,1.78236,4.72997,
3.517,6.82025,5.40765,-1,1.99691,4.17249,
1.826,5.95332,5.40818,11.64,2.00689,13.2258,
3.726,7.73495,5.92986,8.352,2.18471,5.64659,
2.086,7.51022,6.62178,-1,0.987998,4.67135,
3.248,6.79519,5.1166,11.533,2.01106,3.28627,
1.953,9.14165,5.43791,-1,3.30579,10.5798,
3.498,8.56008,5.31811,15.314,1.97947,3.46365,
2.448,9.00004,5.30932,15.268,1.99526,13.3416,
4.596,8.60952,5.61506,10.047,1.71719,3.37189,
